Email,,Email,,อีเมล,,,,,,,,,,Email,,
真實姓名,,Real Name,,ชื่อจริง,,,,,,,,,,Họ tên thực,,
申請成功,,Application Successful,,คำร้องขอสำเร็จ,,,,,,,,,,Đăng ký thành công,,
申請審核預計會需要,,An application for review takes,,การตรวจสอบจะใช้เวลา,,,,,,,,,,Đăng ký thẩm hạch dự tính sẽ cần,,
3~5,,3~5,,3~5,,,,,,,,,,3~5,,
個工作天。申請通過後，將會主動通知，就可以使用 APP 內的代理前台來邀請用戶並開始交易。,,working days. You will be notified after the application is approved. Then you can use the agent front desk in the APP to invite users and start trading.,,วันทำการ คุณจะได้รับแจ้งหลังจากได้รับการอนุมัติ จากนั้นคุณสามารถใช้งานตัวแทนในแอพเพื่อเชิญผู้ใช้และเริ่มซื้อขายได้,,,,,,,,,,"ngày làm việc. Sau khi đăng ký được thông qua, sẽ chủ động thông báo, là có thể sử dụng sàn trước Đại lý trong APP để mời người sử dụng và bắt đầu giao dịch.",,
回到個人設定,,Return to Personal Settings,,กลับไปที่การตั้งค่าส่วนบุคคล,,,,,,,,,,Trở về thiết lập cá nhân,,
申請完成,,Application Completed,,การยื่นคำขอสร็จสิ้น,,,,,,,,,,Hoàn thành đăng ký,,
送出申請,,Send Application,,ยื่นคำขอ,,,,,,,,,,Gửi đăng ký,,
聯絡電話,,Contact Number,,เบอร์ติดต่อ,,,,,,,,,,Điện thoại liên lạc,,
請輸入聯絡電話,,Please enter your contact number.,,กรุณาใส่หมายเลขติดต่อของคุณ,,,,,,,,,,Vui lòng nhập điện thoại liên lạc,,
微信,,WeChat,,WeChat,,,,,,,,,,WeChat,,
請輸入微信,,Please enter your WeChat.,,กรุณากรอก WeChat ของคุณ,,,,,,,,,,Vui lòng nhập WeChat,,
Line ID,,Line ID,,ไอดีไลน์,,,,,,,,,,Line ID,,
請輸入Line ID,,Please enter your Line ID.,,กรุณากรอกไลน์ไอดีของคุณ,,,,,,,,,,Vui lòng nhập Line ID,,
立刻申請成為代理,,Apply now to become an agent,,ยื่นคำขอเป็นตัวแทนทันที,,,,,,,,,,Lập tức đăng ký trở thành Đại lý,,
授權夥伴與我們共享成功果實。前端服務品質至關重要，因此我們只會與夥伴合作完成此項任務。,,"Our partners are authorized to share the fruits of success with us. The quality of front-end service is very important, so we will only work with our partners to complete this task.",,พันธมิตรของเราได้รับอนุญาตให้แบ่งปันผลแห่งความสำเร็จกับเรา คุณภาพของบริการส่วนหน้ามีความสำคัญมาก ดังนั้นเราจะทำงานร่วมกับพันธมิตรของเราเพื่อทำงานนี้ให้สำเร็จเท่านั้น,,,,,,,,,,"Đối tác được ủy quyền cùng chúng tôi hưởng kết quả thành công. Chất lượng dịch vụ hàng đầu quan trọng nhất, vì thế, chúng tôi chỉ hợp tác với đối tác để hoàn thành nhiệm vụ này.",,
可以在短邊推測,,You can speculat on the short side,,คุณสามารถเก็งกำไรในด้านสั้น,,,,,,,,,,Có thể suy ra từ bên ngắn,,
獲得更多收益,,to gain more profits,,เพื่อให้ได้กำไรมากขึ้น,,,,,,,,,,Nhận thêm được nhiều lợi ích,,
降低風險,,and reduce risk.,,และลดความเสี่ยง,,,,,,,,,,Giảm thấp rủi ro,,
代理條件,,Terms of Agency,,เงื่อนไขตัวแทน,,,,,,,,,,Điều kiện Đại lý,,
代理資金明細,,Agency Funds Details,,รายละเอียดกองทุนตัวแทน,,,,,,,,,,Hóa đơn vốn Đại lý,,
全部,,All,,ทั้งหมด,,,,,,,,,,Toàn bộ,,
未完成,,Unfinished,,ยังไม่เสร็จ,,,,,,,,,,Chưa hoàn thành,,
未領取,,Unclaimed,,ยังไม่รับ,,,,,,,,,,Chưa lĩnh nhận,,
已領取,,Received,,ได้รับแล้ว,,,,,,,,,,Đã lĩnh nhận,,
成就獎勵領取僅限「真實賬戶」交易行為,,Achievement rewards are only available for transactions in real accounts.,,รางวัลความสำเร็จมีให้สำหรับธุรกรรมในบัญชีจริงเท่านั้น,,,,,,,,,,Lĩnh nhận thưởng khuyến khích thành tựu chỉ dành cho hành vi giao dịch “Tài khoản thực”,,
尚無成就任務,,No achievement tasks yet,,ยังไม่มีภารกิจสำเร็จ,,,,,,,,,,Không có nhiệm vụ thành tựu,,
一鍵領\n取獎勵,,Click to Receive \n Rewards,,คลิกเพื่อรับ \n รางวัล,,,,,,,,,,Một phím lĩnh \n nhận thưởng khuyến khích,,
無可領取獎勵,,No rewards available,,ไม่มีรางวัล,,,,,,,,,,Không có thưởng khuyến khích có thể lĩnh nhận,,
領取獎勵失敗,,Failed to claim rewards,,ล้มเหลวในการรับรางวัล,,,,,,,,,,Lĩnh nhận thưởng khuyến khích không thành công,,
前往交易,,Trade Now,,เทรดเลย,,,,,,,,,,Vào giao dịch,,
可使用獎勵,,Rewards Available,,สามารถใช้รางวัล,,,,,,,,,,Thưởng khuyến khích có thể sử dụng,,
歷史獎勵,,Reward History,,ประวัติรางวัล,,,,,,,,,,Thưởng khuyến khích lịch sử,,
獎勵來源,,Source of Rewards,,ที่มาของรางวัล,,,,,,,,,,Nguồn thưởng khuyến khích,,
領取時間,,Collection Time,,เวลารับ,,,,,,,,,,Thời gian lĩnh nhận,,
使用期限,,Validity Period,,ระยะเวลาที่ใช้ได้,,,,,,,,,,Thời hạn sử dụng,,
使用時間,,Time of Usage,,เวลาใช้งาน,,,,,,,,,,Thời gian sử dụng,,
已使用,,Used,,ใช้แล้ว,,,,,,,,,,Đã sử dụng,,
已逾期,,Overdue,,หมดอายุ,,,,,,,,,,Đã quá hạn,,
永久使用,,Permanent Use,,ใช้งานถาวร,,,,,,,,,,Sử dụng lâu dài,,
推薦朋友 共同獲利,,Recommend friends to make profits together.,,แนะนำเพื่อนมาทำกำไรด้วยกัน,,,,,,,,,,Giới thiệu bạn bè  Cùng được lợi,,
交易越多賺越多，推薦好友投資，即可獲得獎勵唷,,"The more you trade, the more you earn. If you recommend a friend to invest, you can get rewards.",,ยิ่งคุณเทรดมากเท่าไหร่ คุณก็ยิ่งได้รับมากขึ้นเท่านั้น หากคุณแนะนำเพื่อนให้ลงทุน คุณสามารถรับรางวัลไปเลย,,,,,,,,,,"Giao dịch càng nhiều, kiếm được càng nhiều, giới thiệu bạn bè đầu tư, có thể giành được thưởng khuyến khích",,
發送連結邀請,,Send Invitation Link,,ส่งลิงค์คำเชิญ,,,,,,,,,,Phát lời mời liên kết,,
社群分享,,Community Sharing,,การแบ่งปันในชุมชน,,,,,,,,,,Chia sẻ mạng xã hội,,
已複製至剪貼板,,Copied to Clipboard,,คัดลอกไปยังคลิปบอร์ดแล้ว,,,,,,,,,,Đã copy vào bảng cắt dán,,
語言,,Language,,ภาษา,,,,,,,,,,Ngôn ngữ,,
系統,,System,,ระบบ,,,,,,,,,,Hệ thống,,
漲跌顏色,,Color of Ups and Downs,,สีสันแห่งการขึ้น ๆ ลง ๆ,,,,,,,,,,Màu tăng giảm,,
通知設定,,Notification Settings,,ตั้งค่าการแจ้งเตือน,,,,,,,,,,Thiết lập thông báo,,
檢查更新,,Check for Updates,,ตรวจสอบสำหรับการอัพเดต,,,,,,,,,,Kiểm tra cập nhật,,
當前版本,,Current Version,,เวอร์ชันปัจจุบัน,,,,,,,,,,Phiên bản hiện tại,,
清理緩存,,Clear Cache,,ล้างแคช,,,,,,,,,,Xóa dọn bộ nhớ đệm,,
清除快取失敗,,Failed to clear cache,,ไม่สามารถล้างแคช,,,,,,,,,,Xóa lấy nhanh không thành công,,
綠漲紅跌,,Green Up and Red Down,,สีเขียวขึ้นและสีแดงลง,,,,,,,,,,"Xanh lá cây tăng, đỏ giảm",,
紅漲綠跌,,Red Up and Green Down,,สีแดงขึ้นและสีเขียวลง,,,,,,,,,,"Đỏ tăng, xanh lá cây giảm",,
已是最新版本,,It is the latest version.,,เป็นรุ่นล่าสุด,,,,,,,,,,Đã là phiên bản mới nhất,,
已清理 {size} MB,,Cleared {size} MB,,เคลียร์แล้ว {size} MB,,,,,,,,,,Đã xóa dọn {size} MB,,
尚無緩存需要清理,,No cache to clear yet,,ยังไม่มีแคชให้ล้าง,,,,,,,,,,Không có bộ nhớ đệm cần xóa dọn,,
刪除,,Delete,,ลบ,,,,,,,,,,Xóa bỏ,,
自選編輯,,Optional Editing,,แก้ไขเพิ่มเติม,,,,,,,,,,Tự chọn biên tập,,
變更成功,,Successful Change,,แก้ไขสำเร็จ,,,,,,,,,,Thay đổi thành công,,
拖動,,Drag,,ลาก,,,,,,,,,,Lôi kéo,,
創建價格提醒,,Create Price Reminder,,สร้างการเตือนราคา,,,,,,,,,,Nhắc lập giá cả,,
當,,Remind me,,เตือนฉัน,,,,,,,,,,Khi,,
達到以下價格時提醒我,,when the following prices are reached.,,แจ้งเตือนเมื่อถึงราคาต่อไปนี้,,,,,,,,,,đạt đến giá cả sau đây thì hãy nhắc tôi,,
提醒列表,,Reminder List,,รายการเตือนความจำ,,,,,,,,,,Bảng liệt kê nhắc nhở,,
創建提醒成功,,Reminder created successfully,,สร้างการช่วยเตือนเรียบร้อยแล้ว,,,,,,,,,,Tạo lời nhắc thành công,,
已成功刪除提醒,,Reminder deleted successfully,,ลบการช่วยเตือนเรียบร้อยแล้ว,,,,,,,,,,Đã thành công xóa bỏ lời nhắc,,
我的委託,,My Order,,คำสั่งซื้อของฉัน,,,,,,,,,,Ủy quyền của tôi,,
尚無持倉,,No open position yet,,ยังไม่มีตำแหน่งที่เปิด,,,,,,,,,,Không có vị thế để ngỏ,,
價格漲跌幅,,Price Rise and Fall,,ราคาขึ้นและลง,,,,,,,,,,Phạm vi tăng giảm giá cả,,
5分鐘,,5 Minutes,,5 นาที,,,,,,,,,,5 phút,,
1小時,,1 Hour,,1 ชั่วโมง,,,,,,,,,,1 tiếng,,
今日,,Today,,วันนี้,,,,,,,,,,Hôm nay,,
價格變化區間,,Price Range,,ช่วงราคา,,,,,,,,,,Khoảng thay đổi giá cả,,
最低價,,Lowest Price,,ราคาต่ำสุด,,,,,,,,,,Giá thấp nhất,,
最高價,,Highest Price,,ราคาสูงสุด,,,,,,,,,,Giá cao nhất,,
成交量,,Volume,,ปริมาณ,,,,,,,,,,Lượng giao dịch thành công,,
已加入個人自訂品種,,A custom variety has been added.,,เพิ่มความหลากหลายที่กำหนดเองแล้ว,,,,,,,,,,Đã gia nhập loại tự đặt cá nhân,,
已移除個人自訂品種,,A custom variety has been removed.,,ลบความหลากหลายที่กำหนดเองแล้ว,,,,,,,,,,Đã gỡ bỏ loại tự đặt cá nhân,,
委買量,,Purchase Volume,,ปริมาณการซื้อ,,,,,,,,,,Lượng ủy quyền mua,,
委賣量,,Commission Volume,,ปริมาณคอมมิชชั่น,,,,,,,,,,Lượng ủy quyền bán,,
縮起,,Shrink up,,หด,,,,,,,,,,Co rút,,
市場關閉－僅接受掛單交易,,The market is closed－only orders are accepted.,,ตลาดปิด - ยอมรับเฉพาะคำสั่งซื้อเท่านั้น,,,,,,,,,,Đóng thị trường – Chỉ nhận giao dịch Đơn treo,,
行情,,Quotes,,Quotes,,,,,,,,,,Giá thị trường,,
數據,,Data,,ข้อมูล,,,,,,,,,,Số liệu,,
詳情,,Details,,รายละเอียด,,,,,,,,,,Chi tiết,,
交易中,,Trading,,กำลังดำเนินการ,,,,,,,,,,Đang giao dịch,,
僅接受掛單,,Only orders are accepted.,,รับเฉพาะคำสั่งซื้อเท่านั้น,,,,,,,,,,Chỉ nhận Đơn treo,,
全倉模式,,Cross Leverage,,โหมด Cross Leverage,,,,,,,,,,Chế độ ký quỹ chéo,,
"此交易為全倉交易，虧損金額會超過保證金金額。
 

 當持續虧損導致賬戶達到強平線時，其他訂單將會被陸續強平，賬戶資金將全部虧損！
 

 建議您設定止盈和止損價格，能夠更有效率的控制資金情況！",,"This is a cross leverage transaction, and the loss amount can exceed the margin amount. 
 

 When continuous losses cause the account to reach the liquidation line, other orders will be liquidated one after another, and all the account funds will be lost! 
 

 It is recommended that you set take profit and stop loss prices to control the funds more efficiently!",,"""นี่เป็นธุรกรรมโหมด Cross Leverage และยอดขาดทุนสามารถมากเกินกว่าจำนวนเงินหลักประกัน
 การสูญเสียอย่างต่อเนื่องจะทำให้บัญชีถึงเส้นการชำระบัญชี การสั่งซื้ออื่นๆ จะถูกชำระบัญชีทีละรายการ และเงินในบัญชีทั้งหมดจะหายไป!
 ขอแนะนำให้คุณตั้งค่าการทำกำไรและหยุดการขาดทุนเพื่อควบคุมเงินทุนอย่างมีประสิทธิภาพยิ่งขึ้น!",,,,,,,,,,"Giao dịch này là giao dịch ký quỹ chéo, số tiền lỗ tổn sẽ vượt quá số tiền bảo lãnh.
 

 Khi tiếp tục lỗ tổn khiến tài khoản đạt đến mức cưỡng chế thanh lý, Đơn đặt hàng khác sẽ tiếp tục bị cưỡng chế thanh lý, vốn trong tài khoản sẽ lỗ toàn bộ!
 

 Đề nghị bạn thiết lập giá cả chốt lãi và chốt lỗ, có thể kiểm soát tình hình vốn có hiệu suất hơn!",,
