交易設定,交易设定,Transaction Settings,,การตั้งค่าการซื้อขาย,,,トランザクション設定,,,거래 설정,,,Thiết lập giao dịch,,,"menu.transactionSetting,agentSetting.transactionSetting,agentTransactionSetting.appBarTitle"
買入,买入,Buy,,ซื้อ,,,買う,,,구입하다,,,Mua vào,,,"agentFundingPositionsList.buyingTitle,agentFundingPositionsDetail.buyingTitle,common.buyIn"
賣出,卖出,Sell,,ขาย,,,売る,,,팔다,,,Bán ra,,,"agentFundingPositionsList.sellTitle,agentFundingPositionsDetail.sellTitle,common.sellOut"
槓桿設定,杠杆设定,Leverage Settings,,การตั้งค่าเลเวอเรจ,,,設定を活用します,,,설정을 활용하십시오,,,Thiết lập đòn bẩy,,,"agentFundingPositionsList.leverageSettingTitle,agentFundingPositionsDetail.leverageSettingTitle,agentFundingDetails.filterPopup.leverageSettingTitle"
總盈虧,总盈亏,Total Profit or Loss,,ค่ากำไรหรือขาดทุนทั้งหมด,,,総利益と損失,,,총 이익과 손실,,,Tổng lãi lỗ,,,"agentFundingPositionsList.generalProfit,agentFundingPositionsDetail.generalProfit,agentFundingDetails.filterPopup.openingFilterGeneralProfit"
開倉價,开仓价,Open Price,,ราคาเปิด,,,オープニング価格,,,오프닝 가격,,,Giá mất một vị trí,,,"agentFundingPositionsList.openingPriceTitle,positions.openPositionPrice,transactionHistoryDetail.openPositionPriceTitle,orders.openPriceTitle"
止盈價格,止盈价格,Take Profit Price,,ขายทำกำไร,,,利益価格,,,이익 가격,,,Giá chốt lãi,,,"agentFundingPositionsList.stopProfitPrice,agentFundingPositionsDetail.stopProfitPrice"
止損價格,止损价格,Stop Loss Price,,ราคาหยุดขาดทุน,,,損失価格を停止します,,,손실 가격을 중지하십시오,,,Giá chốt lỗ,,,"agentFundingPositionsList.stopLossPrice,agentFundingPositionsDetail.stopLossPrice"
立即成交,立即成交,Immediate transaction,,ซื้อขายได้ทันที,,,すぐに,,,즉시,,,Lập tức giao dịch thành công,,,"agentFundingPositionsList.repairImmediatelyHint,agentFundingPositionsDetail.repairImmediatelyHint"
開倉保證金,开仓保证金,Opening Margin,,มาร์จิ้นเปิด,,,つなぐ,,,노예,,,Tiền bảo lãnh mất một vị trí,,,"agentFundingPositionsList.openMarginTitle,agentFundingPositionsDetail.openMarginTitle"
複製,复制,Copy,,คัดลอก,,,コピー,,,복사,,,Copy,,,"agentFundingPositionsDetail.copyButton,agentReferralCodeList.copyButton,copyButton.title"
平倉時間,平仓时间,Closing Time,,เวลาปิด,,,ポジショニング時間,,,포지셔닝 시간,,,Thời gian vị thế thanh lý,,,"agentFundingPositionsDetail.closingTimeTitle,transactionHistory.closePositionTime,transactionHistoryDetail.createDate,agentFundingDetails.filterPopup.closingTimeTitle"
開倉時間,开仓时间,Opening Time,,เวลาเปิด,,,開始時間,,,개봉 시간,,,Thời gian mất một vị trí,,,"agentFundingPositionsDetail.openingTimeTitle,transactionHistoryDetail.openPositionDate,agentFundingDetails.filterPopup.openingTimeTitle"
交易方向,交易方向,Trading Direction,,ทิศทางการซื้อขาย,,,トランザクションの方向,,,거래 방향,,,Hướng giao dịch,,,"agentFundingPositionsDetail.tradingDirectionTitle,agentFundingDetails.filterPopup.tradingDirectionTitle"
淨盈虧,净盈亏,Net Profit or Loss,,กำไรหรือขาดทุนสุทธิ,,,純利益と損失,,,순이익과 손실,,,Lãi lỗ ròng,,,"agentFundingPositionsDetail.netProfit,agentFundingDetails.filterPopup.openingFilterNetProfit"
資金明細,资金明细,Funds Details,,รายละเอียดกองทุน,,,資金明細,,,자금을위한 자금,,,Hóa đơn vốn,,,"agentFundingPositionsDetail.appBarTitle,agentFundingDetails.appBarTitle,agentPaymentDetail.appBarTitle"
掛單,挂单,Orders,,คำสั่งซื้อที่รอดำเนินการ,,,電話を切る,,,끊다,,,Treo Đơn,,,"agentFundingPositionsDetail.hangingTitle,accountTransaction.tabOrder,futuresDetail.bottomSheet.accountOrder,orderDetail.openPositionChartTag,orderDetail.orderTag,orderDetail.orderChartTag,cancelOrderConfirmPopup.orderTag"
隔夜費,隔夜费,Overnight Funding,,ค่าธรรมเนียมค้างคืน,,,一晩料金,,,밤새 요금,,,Phí qua đêm,,,"agentFundingPositionsDetail.rolloverTitle,positionDetail.rollover,transactionHistoryDetail.rollover,futuresContract.rollover"
掛單價格,挂单价格,Order Price,,ราคาคำสั่งซื้อที่รอดำเนินการ,,,ハンギングオーダー価格,,,교수형 주문 가격,,,Giá treo Đơn,,,"agentFundingPositionsDetail.hangingPriceTitle,orderDetail.orderPriceTitle,orderModify.accountOrderTitle"
開倉價格,开仓价格,Open Price,,ราคาเปิด,,,オープニング価格,,,오프닝 가격,,,Giá mất một vị trí,,,"agentFundingPositionsDetail.openingPriceTitle,positionDetail.tableOpenPriceTitle,positionDetail.openPriceTitle,futuresTransaction.marketOrderPopup.openPrice,orderDetail.openingPriceTitle"
平倉價格,平仓价格,Closing Price,,ราคาปิด,,,ポジショニング価格,,,포지셔닝 가격,,,Giá vị thế thanh lý,,,agentFundingPositionsDetail.closingPriceTitle
已複製,已复制,Copied,,คัดลอกแล้ว,,,コピー,,,복사,,,Đã copy,,,agentFundingPositionsDetail.copyToast
交易數量 (手),交易数量 (手),Quantity of Transaction (lots),,ปริมาณธุรกรรม (ล็อต),,,取引数量（手）,,,거래 수량 (손),,,Số lượng giao dịch (lượt),,,agentFundingPositionsDetail.quantityTransactionsTitle
成交價格,成交价格,Transaction Price,,ราคาซื้อขาย,,,取引価格,,,거래 가격,,,Giá cả giao dịch,,,agentFundingPositionsDetail.dealPriceTitle
下單時間,下单时间,Order Time,,เวลาสั่งซื้อ,,,注文時間,,,주문 시간,,,Thời gian chốt Đơn,,,agentFundingPositionsDetail.orderTimeTitle
成交時間,成交时间,Transaction Time,,เวลาทำรายการ,,,トランザクション時間,,,거래 시간,,,Thời gian giao dịch thành công,,,agentFundingPositionsDetail.dealOrderTimeTitle
更新時間,更新时间,Update Time,,อัพเดทเวลา,,,更新時間,,,업데이트 시간,,,Thời gian cập nhật,,,agentFundingPositionsDetail.updateTimeTitle
持倉數量,持仓数量,Open Position,,ตำแหน่งที่เปิดรับ,,,ポジション数,,,위치 수,,,Số lượng vị thế để ngỏ,,,agentFundingPositionsDetail.positionQuantityTitle
平倉原因,平仓原因,Closing Reason,,เหตุผลในการปิด,,,合理的な位置,,,합리적인 위치,,,Nguyên nhân vị thế thanh lý,,,"agentFundingPositionsDetail.closingReasonTitle,transactionHistoryDetail.closePositionReason"
平倉,平仓,Close,,การปิดสถานะสัญญา,,,液体,,,액체,,,Vị thế thanh lý,,,"positions.closePosition,positionDetail.closePosition,agentFundingDetails.closePositionButton"
保證金,保证金,Margin,,มาร์จิ้น,,,デポジット,,,보증금,,,Tiền bảo lãnh,,,"positions.occupyMargin,accountTransaction.occupyMargin,walletAssetsPopup.margin,positionDetail.contractMargin,transactionHistoryDetail.contractMargin,futuresTransaction.marketOrderPopup.occupyMargin,futuresTransaction.limitOrderPopup.occupyMargin,orders.occupyMargin,orderDetail.margin"
訂單號,订单号,Order No,,เลขที่ใบสั่งซื้อ,,,注文番号,,,주문 번호,,,Số Đơn đặt hàng,,,"positions.transactionSerial,transactionHistory.transactionSerial,positionDetail.transactionSerial,transactionHistoryDetail.transactionSerial,orders.transactionSerialTitle,orderDetail.transactionSerial"
平倉成功,平仓成功,Position closed successfully,,ปิดสถานะสัญญาเรียบร้อยแล้ว,,,清算の成功,,,성공적인 청산,,,Vị thế thanh lý thành công,,,"positions.closePositionSuccess,positionDetail.closePositionSuccess"
預估強平價,预估强平价,Estimated Forced Parity,,Forced Parityโดยประมาณ,,,推定強力なパリティ,,,강한 패리티 추정,,,Ước tính giá cưỡng chế thanh lý,,,"positions.estimatedForcedParity,positionDetail.estimatedForcedParity,adjustmentMarginDescriptionPopup.content3"
全選,全选,Select All,,เลือกทั้งหมด,,,すべて選択,,,모두를 선택하십시오,,,Chọn toàn bộ,,,"positions.selectAll,futuresCustomEdit.selectAll"
尚無持倉,尚无持仓,No open position yet,,ยังไม่มีตำแหน่งที่เปิด,,,ハンギングオーダーはありません,,,교수형 주문이 없습니다,,,Không có vị thế để ngỏ,,,"positions.emptyTip,futuresDetail.bottomSheet.positionEmptyTip,agentFundingPositions.emptyTip"
開始交易,开始交易,Start Trading,,เริ่มซื้อขาย,,,取引を開始します,,,거래를 시작하십시오,,,Bắt đầu giao dịch,,,"positions.emptyButton,orders.emptyButton"
重置,重置,Reset,,รีเซ็ต,,,差し押さえ,,,repossess,,,Thiết lập lại,,,positions.resetSelect
批量平倉,批量平仓,Batch Close,,ปิดแบทช์,,,バッチクロージャー,,,배치 폐쇄,,,Vị thế thanh lý theo lô,,,positions.closeMultiPosition
交易手數超過持有手數,交易手数超过持有手数,The number of trading lots exceeds that of lots held.,,จำนวนล็อตการซื้อขายมากกว่าล็อตที่ถืออยู่,,,トランザクションの数は、所有者の数を超えています,,,거래 수는 보유자 수를 초과합니다,,,Số lượt giao dịch vượt quá số lượt sở hữu,,,positions.closePositionLotsOutRange
確定平倉,确定平仓,Closed position confirmed,,ยืนยันตำแหน่งปิดแล้ว,,,位置を決定します,,,위치를 결정하십시오,,,Xác định vị thế thanh lý,,,positions.isConfirmClosePosition
限時價,限时价,Limited Time Price,,ราคาจำกัดเวลา,,,限られた時間の価格,,,제한된 시간 가격,,,Giá thời hạn,,,positions.limitedTimePrice
當前價,当前价,Current Price,,ราคาปัจจุบัน,,,現在の価格,,,현재 가격,,,Giá hiện tại,,,"positions.lastPriceTitle,orders.lastPriceTitle,cancelOrderConfirmPopup.lastPrice"
止損,止损,Stop Loss,,Stop Loss,,,停止損失,,,손실을 중지하십시오,,,Chốt lỗ,,,"positions.stopLoss,common.stopLoss,orders.stopLoss"
止盈,止盈,Take Profit,,Take Profit,,,利益を上げます,,,이윤을 내다,,,Chốt lãi,,,"positions.stopProfit,common.stopProfit,orders.stopProfit"
尚無紀錄,尚无纪录,No record yet,,ยังไม่มีรายการ,,,記録はありません,,,어떤 기록도 없다,,,Không có ghi chép,,,transactionHistory.emptyTip
開始時間,开始时间,Start Time,,เวลาเริ่มต้น,,,開始時間,,,시작 시간,,,Thời gian bắt đầu,,,transactionHistory.dateRangeStartDefault
結束時間,结束时间,End Time,,เวลาสิ้นสุด,,,終了時間,,,종료 시간,,,Thời gian kết thúc,,,transactionHistory.dateRangeEndDefault
取消,取消,Cancel,,ยกเลิก,,,キャンセル,,,취소,,,Hủy bỏ,,,"agentUsersDetail.descriptionPopup.cancelButton,agentUserPaymentHistory.filterPopup.cancelButton,common.cancel,agentTransactionSettingList.descriptionPopup.cancelButton,agentProfitSharing.filterPopup.cancelButton,agentUser.filterPopup.cancelButton,agentFundingDetails.filterPopup.cancelButton,agentReferralCodeList.descriptionPopup.cancelButton,agentProfitSharingSearch.cancel,agentUserSearch.cancel,agentReferralCodeSearch.cancel,agentReferralCodeFunctionPopup.cancelButton,editAgentReferralCode.descriptionPopup.cancelButton,addAgentReferralCodePopup.cancelButton,agentTransactionSettingSearch.cancel,agentUserProfitSharingForm.filterPopup.cancelButton,agentFundingDetailsSearch.cancel"
刪除點差,删除点差,Delete Spread,,ลบสเปรด,,,ポイントの違いを削除します,,,포인트 차이를 삭제합니다,,,Xóa chênh lệch giá,,,"agentUsersDetail.descriptionPopup.deleteTitle,agentUsersDetail.descriptionPopup.deleteButton,agentTransactionSettingList.descriptionPopup.deleteTitle,agentTransactionSettingList.descriptionPopup.deleteButton,editAgentReferralCode.descriptionPopup.deleteTitle,editAgentReferralCode.descriptionPopup.deleteButton"
刪除該品項點差，將會導致用戶交易的點差回到預設點差，可能會影響您的利潤。\n\n確定要刪除點差嗎？,删除该品项点差，将会导致用户交易的点差回到预设点差，可能会影响您的利润。\n\n确定要删除点差吗？,"Deleting the spread of this item will cause the spread of the transaction to return to the default spread, which may affect your profits. \n\n Are you sure you want to delete the spread?",,การลบสเปรดของรายการนี้จะทำให้สเปรดของธุรกรรมกลับไปเป็นสเปรดเริ่มต้น ซึ่งอาจส่งผลต่อผลกำไรของคุณ \n\n คุณแน่ใจหรือไม่ว่าต้องการลบสเปรด,,,この製品間の違いを削除すると、ユーザートランザクションのポイント差がプリセットポイントの差までの差が生じ、利益に影響を与える可能性があります。 \ n \ポイントの違いを削除するようにしましたか？,,,이 제품 간의 차이를 삭제하면 사용자 트랜잭션의 사전 설정 지점 차이의 포인트 차이가 발생하여 이익에 영향을 줄 수 있습니다. \ n \ NIDE가 포인트 차이를 삭제해야합니까?,,,"Xóa chênh lệch giá của sản phẩm này, sẽ khiến cho chênh lệch giá của giao dịch người sử dụng trở về giá chênh lệch mặc định, có thể ảnh hưởng đến lợi nhuận của bạn.\n\n Có chắc chắn muốn xóa giá chênh lệch không?",,,"agentUsersDetail.descriptionPopup.contentText,agentTransactionSettingList.descriptionPopup.contentText,editAgentReferralCode.descriptionPopup.contentText"
